plan,district,perimeter,area,polsby_popper,schwartzberg,reock,convex_hull
evers24_wsa,29,401978.5675117,4742066543.36086,0.36878369514379894,0.6072756335831356,0.2314760187668826,0.7937708663206209
evers24_wsa,3,184961.901685716,1198004029.59868,0.4400515742083495,0.6633638324542193,0.39687519083620504,0.7913301405542799
evers24_wsa,30,122237.714664727,593382188.553279,0.49903835569001814,0.7064264687071246,0.4812446471509337,0.7780051197783074
evers24_wsa,31,176997.122011293,988076683.60299,0.39634018298794454,0.6295555440054075,0.47987637161113134,0.7810811892722938
evers24_wsa,32,146823.792160831,643226386.044729,0.37495646131779153,0.6123368854787302,0.22814835522903373,0.8156734274693929
evers24_wsa,33,199152.848396697,748529281.845402,0.23716227824518382,0.4869930987654587,0.2789592033443037,0.6653883855660762
evers24_wsa,34,356531.54097362,5728548395.4968,0.5663156167796881,0.7525394453313979,0.5611817738755016,0.8837200785932647
evers24_wsa,35,418858.591353424,5754227156.22536,0.4121563645436203,0.6419940533553409,0.3639051301457355,0.8284870189066559
evers24_wsa,36,590965.004694152,8660299116.3767,0.31161562683185356,0.5582254265364966,0.3874982679751972,0.8404872936956712
evers24_wsa,37,182063.218816775,1303093191.10121,0.49401587640179784,0.7028626298230671,0.3828422077441455,0.8465896140396001
evers24_wsa,38,206485.614655592,1175213094.6775,0.3463752755400961,0.5885365541239527,0.3805883333502623,0.7123805349857971
evers24_wsa,39,316569.720103383,3482385764.69295,0.43666461295997805,0.6608060327811619,0.33263539240541884,0.7988257252888333
evers24_wsa,4,260966.975209137,1131691616.73696,0.20881748420590546,0.4569655175239215,0.35342274622764913,0.652017496395754
evers24_wsa,40,252775.754897858,1841982097.18264,0.36226338156694554,0.6018831959499663,0.23140552953548785,0.7204401787442275
evers24_wsa,41,359648.083042439,3431431182.38792,0.3333724125044014,0.5773841117526541,0.33508500983061373,0.7300785536004537
evers24_wsa,42,213834.300275637,1269438337.39415,0.34887249755018457,0.5906542961413086,0.3303194171920184,0.7132455415792306
evers24_wsa,43,146300.443503789,707210129.529395,0.4152092797285878,0.6443673484345618,0.38408949282228133,0.8004869361787322
evers24_wsa,44,118929.97235925,577709766.483232,0.5132594304634818,0.716421266060327,0.41238498274855634,0.8764840915069774
evers24_wsa,45,157967.953156747,656644820.787079,0.33067579429801197,0.5750441672584915,0.26416233405106054,0.6095009723808414
evers24_wsa,46,170085.193763492,997186076.519469,0.4331646944201648,0.6581524856901816,0.48280809011623743,0.8484928054769537
evers24_wsa,47,134948.453886532,510084791.745967,0.35197872423262144,0.5932779485474085,0.30413808435660056,0.833972997610134
evers24_wsa,48,145780.170363695,507868547.087547,0.30030618333117026,0.548001992086863,0.28390236723775686,0.6842931270084612
evers24_wsa,49,340380.240085315,4055265407.71905,0.43984581739964784,0.6632087283801743,0.3867348573872441,0.8286362797686413
evers24_wsa,5,164217.085417751,692470144.661472,0.32268162709721165,0.5680507258134714,0.5199216024876395,0.7991088736785333
evers24_wsa,50,203770.712690132,1974188609.82255,0.5974684504066782,0.7729608336821978,0.6487615123547236,0.9187292151662724
evers24_wsa,51,329944.31974562,4361295289.7597,0.5034357406138567,0.7095320574955416,0.5326104849744601,0.8396752811017927
evers24_wsa,52,56927.9170805435,56764180.885713,0.2201068972019824,0.4691555149435871,0.3141507898086097,0.65967801420411
evers24_wsa,53,53284.3973018899,72136871.341648,0.31927657125417047,0.5650456364349438,0.29429202919645464,0.7513224496261044
evers24_wsa,54,84397.0965230732,105901453.186679,0.1868343698174393,0.4322434150076081,0.39545140994808026,0.618652047444685
evers24_wsa,55,217468.313393972,827445234.703237,0.2198655318556026,0.4688982105485183,0.39463862865069765,0.641144528372834
evers24_wsa,56,164464.613366424,1170215886.18689,0.5436644264249814,0.7373360335864383,0.5268635049614191,0.8841667856671
evers24_wsa,57,323804.870716739,3227377501.93832,0.38680571033784655,0.6219370630038433,0.3497025392091684,0.8078937801751751
evers24_wsa,58,105789.883626544,354212165.896394,0.39772698570296333,0.6306559963268116,0.5150993629025756,0.8889936110357978
evers24_wsa,59,261050.580960735,1550530173.96402,0.28591751337184873,0.5347125520986474,0.3454144073425433,0.6724832990819015
evers24_wsa,6,256800.219392203,3297562901.46854,0.6283652675253376,0.7926949397626668,0.4765642533379287,0.9137682483247478
evers24_wsa,60,97706.0042740897,219354451.719729,0.28874455993908055,0.537349569590486,0.347189598245762,0.7473129544107447
evers24_wsa,61,37903.5959543357,48330868.5340951,0.42274028509688316,0.6501848084174862,0.44744860111065843,0.8267749444595042
evers24_wsa,62,55627.190387443,49091145.9779659,0.19936034841219102,0.4464978705572861,0.32547844583123214,0.6005953324989295
evers24_wsa,63,101034.277295788,283722921.880863,0.3492744433606188,0.590994452901733,0.36707505646629923,0.7852140162709944
evers24_wsa,64,51926.014406939,115991759.676164,0.5405887730815638,0.7352474230363298,0.5123684010231065,0.9361017554061006
evers24_wsa,65,50331.1024172566,53338575.3794529,0.26459302410185886,0.5143860652290834,0.365051773367359,0.707114067286188
evers24_wsa,66,51525.8859348556,108354386.521829,0.5128677917429163,0.7161478839896941,0.4465735043168104,0.8845194481594403
evers24_wsa,67,253525.036385256,3424307490.72502,0.6694850947880675,0.8182206883158526,0.6624465634752534,0.9536638307785651
evers24_wsa,68,509234.334552219,9651692069.2404,0.46771141130892097,0.6838942983450885,0.3871682431092632,0.8211795693008666
evers24_wsa,69,376941.136733274,4559443715.98882,0.40325025540337445,0.6350198858330143,0.4015292099426586,0.7282259313516366
evers24_wsa,7,41659.8232487915,28533172.0470899,0.20659750530813412,0.4545299828483641,0.33261158314632544,0.6081220316639716
