BLOCKID,DISTRICT
550291006001060,1
550291006001061,1
550291006001065,1
550291006001066,1
550291006001067,1
550291006001068,1
550291006001069,1
550291006001070,1
550291006001071,1
550291006001072,1
550291006001078,1
550291006001079,1
550291006001080,1
550291006001081,1
550291006001082,1
550291006001084,1
550291006001093,1
550291006003000,1
550291006003001,1
550291006003002,1
550291006003003,1
550291006003004,1
550291006003005,1
550291006003006,1
550291006003007,1
550291006003008,1
550291006003009,1
550291006003010,1
550291006003011,1
550291006003012,1
550291006003013,1
550291006003014,1
550291006003015,1
550291006003016,1
550291006003017,1
550291006003018,1
550291006003019,1
550291006003020,1
550291006003021,1
550291006003022,1
550291006003023,1
550291006003024,1
550291006003025,1
550291006003026,1
550291006003027,1
550291006003028,1
550291006003029,1
550291006003030,1
550291006003031,1
550291006003032,1
550291006003033,1
550291006003034,1
550291006003035,1
550291006003036,1
550291006003037,1
550291006003038,1
550291006003039,1
550291006003040,1
550291006003041,1
550291006003054,1
550291006003057,1
550291006003058,1
550291006003059,1
550291006003063,1
550291006003064,1
550291006003065,1
550291006003066,1
550291009002037,1
550291009002038,1
550291009002039,1
550291009002041,1
550291009002042,1
550291009002046,1
550291009002047,1
550619605003025,1
550619605003026,1
550619605003028,1
550619605003029,1
550619605003030,1
550619605003031,1
550619605003032,1
550619605003033,1
550619605003034,1
550619605003035,1
550619605003036,1
550619605003037,1
550619605003038,1
550619605003039,1
550619605003040,1
550619605003043,1
550619605003044,1
550619605003045,1
550619605003046,1
550619605003047,1
550619605003048,1
550619605003049,1
550619605003050,1
550619605003051,1
550619605003058,1
550619605003059,1
550619605003060,1
550619605003062,1
550619605003063,1
550619605003064,1
550619605004013,1
550619605004014,1
550619605004015,1
550619605004016,1
550619605004017,1
550619605004018,1
550619605004019,1
550619605004020,1
550619605004021,1
550619605004022,1
550619605004023,1
550619605004026,1
550619605004027,1
550619605004028,1
550619605004029,1
550619605004030,1
550619605004031,1
550619605004032,1
550619605004033,1
550619605004034,1
550619605004035,1
550619605004036,1
550619605004037,1
550619605004038,1
550619605004039,1
550619605004040,1
550619605004041,1
550619605004042,1
550619605004043,1
550619605004044,1
550619605004045,1
550619605004046,1
550619605004047,1
550619605004048,1
550619605004049,1
550619605004050,1
550619605004051,1
550619605004052,1
550619605004053,1
550619605004054,1
550619605004055,1
550619605004056,1
550619605004057,1
550619605004058,1
550291006001007,1
550291006001008,1
550291006001009,1
550291006001010,1
550291006001011,1
550291006001012,1
550291006001013,1
550291006001014,1
550291006001015,1
550291006001016,1
550291006001017,1
550291006001018,1
550291006001019,1
550291006001027,1
550291006001028,1
550291006001029,1
550291009001010,1
550291010001003,1
550291010001004,1
550291010001005,1
550291010001006,1
550291010001007,1
550291010001008,1
550291010001009,1
550291010001010,1
550291010001011,1
550291010001012,1
550291010001013,1
550291010001014,1
550291010001015,1
550291010001016,1
550291010001017,1
550291010001018,1
550291010001019,1
550291010001020,1
550291010001021,1
550291010001023,1
550291010001024,1
550291010001025,1
550291010001026,1
550291010001027,1
550291010001028,1
550291010001029,1
550291010001030,1
550291010001031,1
550291010001032,1
550291010001033,1
550291010001035,1
550291010001036,1
550291010001037,1
550291010001038,1
550291010001039,1
550291010001040,1
550291010001041,1
550291010001043,1
550291010001044,1
550291010002000,1
550291010002001,1
550291010002002,1
550291010002003,1
550291010002004,1
550291010002005,1
550291010002006,1
550291010002007,1
550291010002009,1
550291010002010,1
550291010002011,1
550291010002012,1
550291010002013,1
550291010002014,1
550291010002015,1
550291010002016,1
550291010002017,1
550291010002018,1
550291010002030,1
550291010002031,1
550291003001004,1
550291003001005,1
550291003001007,1
550291003001009,1
550291003001012,1
550291003001013,1
550291003001014,1
550291003001015,1
550291003001016,1
550291003001017,1
550291003001019,1
550291003001021,1
550291003001022,1
550291003001023,1
550291003001024,1
550291003001025,1
550291003001026,1
550291003001027,1
550291003001028,1
550291003001059,1
550291003001061,1
550291003001062,1
550291003001063,1
550291003001064,1
550291003001065,1
550291003001066,1
550291003001067,1
550291003001068,1
550291003001072,1
550291003001073,1
550291003001074,1
550291003001075,1
550291003001076,1
550291003001077,1
550291003001078,1
550291003001079,1
550291003001080,1
550291003001081,1
550291003001082,1
550291003001083,1
550291003001084,1
550291003001085,1
550291003001086,1
550291003001087,1
550291003001088,1
550291003001089,1
550291003001090,1
550291003001091,1
550291003001092,1
550291003001093,1
550291003001094,1
550291003001095,1
550291003001096,1
550291003001097,1
550291003001098,1
550291003001099,1
550291003001100,1
550291003001101,1
550291003001102,1
550291003001103,1
550291003001104,1
550291003001105,1
550291003001106,1
550291003001107,1
550291003001108,1
550291003001109,1
550291003001110,1
550291003001111,1
550291003001112,1
550291003001119,1
550291003001120,1
550291003001121,1
550291003001122,1
550291003001123,1
550291004002000,1
550291004002001,1
550090201001010,1
550090201001011,1
550090201001017,1
550090201001018,1
550090201001019,1
550090201001020,1
550090201004001,1
550090201004002,1
550090201004003,1
550090201004004,1
550090201004005,1
550090201004006,1
550090201004007,1
550090201004008,1
550090201004009,1
550090201004010,1
550090201004011,1
550090201004012,1
550090201004013,1
550090201004014,1
550090201004015,1
550090201004016,1
550090201004017,1
550090201004018,1
550090201004019,1
550090201004020,1
550090201004021,1
550090201004022,1
550090201004023,1
550090201004024,1
550090201004025,1
550090201004026,1
550090201004027,1
550090201004028,1
550090201004029,1
550090201004030,1
550090201004031,1
550090201004032,1
550090201004033,1
550090201004034,1
550090201004035,1
550090201004036,1
550090201004037,1
550090201004038,1
550090201004039,1
550090201004040,1
550090201004041,1
550090201004042,1
550090201004043,1
550090201004044,1
550090201004045,1
550090201004046,1
550090201004047,1
550090201004048,1
550090201004049,1
550090201004050,1
550090201004051,1
550090201004052,1
550090201004053,1
550090201004054,1
550090201004055,1
550090201004056,1
550090201004057,1
550090201004058,1
550090201004059,1
550090201004060,1
550090201004061,1
550090201004062,1
550090201004063,1
550090201004064,1
550090201004065,1
550090201004066,1
550090201004067,1
550090201004068,1
550090201004069,1
550090201004070,1
550090201004071,1
550090201004072,1
550090201004073,1
550090201004074,1
550090201004075,1
550090201004076,1
550090201004077,1
550090201004078,1
550090201001021,1
550090201001022,1
550090201001023,1
550090201001024,1
550090201001025,1
550090201001026,1
550090201001027,1
550090201001028,1
550090201001029,1
550090201001030,1
550090201001031,1
550090201001032,1
550090201001033,1
550090201001034,1
550090201001035,1
550090201001036,1
550090201001037,1
550090201001038,1
550090201001039,1
550090201001040,1
550090201001041,1
550090201001042,1
550090201001043,1
550090201001044,1
550090201001045,1
550090201001046,1
550090201001047,1
550090201001048,1
550090201001049,1
550090201001050,1
550090201001051,1
550090201001052,1
550090201001053,1
550090201001054,1
550090201001055,1
550090201001056,1
550090201001057,1
550090201001058,1
550090201001059,1
550090201001060,1
550090201001061,1
550090201001062,1
550090201001063,1
550090201001064,1
550090201001065,1
550090201001066,1
550090201001067,1
550090201001068,1
550291004002129,1
550291004002130,1
550291005002000,1
550291005002001,1
550291005002002,1
550291005002003,1
550291005002004,1
550291005002005,1
550291005002006,1
550291005002012,1
550291005002013,1
550291005004001,1
550291005004002,1
550291005004003,1
550291005004004,1
550291005004005,1
550291005004006,1
550291005004007,1
550291005004008,1
550291005004009,1
550291005004010,1
550291005004011,1
550291005004012,1
550291005004013,1
550291005004014,1
550291005004016,1
550291005004017,1
550291005004018,1
550291005004019,1
550291005004020,1
550291005004021,1
550291005004022,1
550291005004023,1
550291005004024,1
550291005004025,1
550291005004026,1
550291005004027,1
550291005004028,1
550291005004029,1
550291005004030,1
550291005004031,1
550291005004032,1
550291005004033,1
550291005004034,1
550291005004035,1
550291005004036,1
550291005004037,1
550291005004038,1
550291005004039,1
550291005004040,1
550291005004041,1
550291005004042,1
550291005004043,1
550291005004044,1
550291005004045,1
550291005004046,1
550291005004047,1
550291005004048,1
550291005004049,1
550291005004050,1
550291005004051,1
550291005004052,1
550619602001011,1
550619602001012,1
550619604012040,1
550619604012042,1
550619604012053,1
550619604012054,1
550619604012055,1
550619604012056,1
550619604012057,1
550619604012058,1
550619604012059,1
550619604012061,1
550619604012064,1
550619605001002,1
550619605002004,1
550619605002005,1
550619605002006,1
550619605002007,1
550619605002008,1
550619605002013,1
550619605002014,1
550619605002015,1
550619605002016,1
550619605002017,1
550619605002018,1
550619605002019,1
550619605002020,1
550619605002021,1
550619605002022,1
550619605002023,1
550619605002024,1
550619605002025,1
550619605002026,1
550619605002027,1
550619605002028,1
550619605002029,1
550619605002036,1
550619605002037,1
550619605002038,1
550619605002039,1
550619605002040,1
550619605002041,1
550619605002042,1
550619605002043,1
550619605002044,1
550619605002045,1
550619605002046,1
550619605002047,1
550619605002048,1
550619605002049,1
550619605002050,1
550619605002051,1
550619605002052,1
550619605002053,1
550619605002054,1
550619605002055,1
550619605002056,1
550619605002057,1
550619605002058,1
550619605002059,1
550619605002060,1
550619605002061,1
550619605002062,1
550619605002063,1
550619605002064,1
550619605002065,1
550619605002066,1
550619605002067,1
550619605005000,1
550619605005001,1
550619605005002,1
550619605005003,1
550619605005004,1
550619605005005,1
550619605005006,1
550619605005007,1
550619605005008,1
550619605005009,1
550619605005010,1
550619605005011,1
550619605005012,1
550619605005013,1
550619605005014,1
550619605005015,1
550619605005016,1
550619605005017,1
550619605005018,1
550619605005019,1
550619605005020,1
550619605005021,1
550619605005022,1
550619605005023,1
550619605005024,1
550619605005025,1
550619605005026,1
550619605005027,1
550619605005028,1
550619605005029,1
550619605005030,1
550291001002002,1
550291001002006,1
550291001002007,1
550291001002010,1
550291001002011,1
550291001002012,1
550291001002013,1
550291001002014,1
550291001002015,1
550291001002016,1
550291001002017,1
550291001002018,1
550291001002019,1
550291001002020,1
550291001002021,1
550291001002022,1
550291001002024,1
550291001002025,1
550291001002026,1
550291001002027,1
550291001002028,1
550291001002029,1
550291001002030,1
550291001002031,1
550291001002033,1
550291001002034,1
550291001002035,1
550291001002036,1
550291001002039,1
550291001002040,1
550291001002041,1
550291001002042,1
550291001002043,1
550291001002044,1
550291001002046,1
550291001002047,1
550291001002048,1
550291001002049,1
550291001002052,1
550291001002053,1
550291001002054,1
550291001002055,1
550291001002056,1
550291001002057,1
550291001002058,1
550291001002059,1
550291001002060,1
550291001002061,1
550291001002062,1
550291001002063,1
550291001002064,1
550291001002065,1
550291001002066,1
550291001002067,1
550291001002068,1
550291001002069,1
550291001002070,1
550291001002071,1
550291001002072,1
550291001002073,1
550291001002074,1
550291001002075,1
550291001002076,1
550291001002077,1
550291001002078,1
550291001002079,1
550291001002080,1
550291001002081,1
550291001002082,1
550291001002083,1
550291001002084,1
550291001002085,1
550291001002086,1
550291001002087,1
550291001002088,1
550291001002089,1
550291001002090,1
550291001002091,1
550291001002092,1
550291001002093,1
550291001002094,1
550291001002095,1
550291001002096,1
550291001002097,1
550291001002098,1
550291001002099,1
550291001002100,1
550291001002101,1
550291001002102,1
550291001002103,1
550291001002106,1
550291001002107,1
550291001002108,1
550291001002109,1
550291001002110,1
550291001002111,1
550291001002112,1
550291001002113,1
550291001002114,1
550291001002115,1
550291003001034,1
550291003001035,1
550291003002000,1
550291003002033,1
550291003002038,1
550291003002039,1
550291003002040,1
550291003002041,1
550291003002043,1
550291003002044,1
550291003002051,1
550291003002052,1
550291003002054,1
550291003002055,1
550291003002056,1
550291003002057,1
550291003002058,1
550291003002059,1
550291003002060,1
550291003002061,1
550291003002062,1
550619602001020,1
550619602002002,1
550619602002003,1
550619602002004,1
550619602002005,1
550619602002006,1
550619602002007,1
550619602002008,1
550619602002009,1
550619602002010,1
550619602002011,1
550619602002012,1
550619602002013,1
550619602002014,1
550619602002015,1
550619602002016,1
550619602002017,1
550619602002018,1
550619602002019,1
550619602002020,1
550619602002021,1
550619602002022,1
550619602002023,1
550619602002024,1
550619602002025,1
550619602002026,1
550619602002027,1
550619602002028,1
550619602002029,1
550619602002030,1
550619602002031,1
550619602002032,1
550619602002033,1
550619602002034,1
550619602002035,1
550619602002036,1
550619602002037,1
550619602002038,1
550619602002039,1
550619602002040,1
550619602002041,1
550619602002042,1
550619602002043,1
550619602002044,1
550619602002045,1
550619602002046,1
550619602002051,1
550619602002052,1
550619602002053,1
550619602002054,1
550619602002055,1
550619602002056,1
550619602002057,1
550619602002058,1
550619602002059,1
550619602002064,1
550619602002066,1
550619602002067,1
550619602002068,1
550619602002069,1
550619602002070,1
550619602002071,1
550619602002072,1
550619604022000,1
550619604011014,1
550619604011015,1
550619604011016,1
550619604011017,1
550619604011018,1
550619604011024,1
550619604011025,1
550619604011027,1
550619604011028,1
550619604011029,1
550619604011030,1
550619604011031,1
550619604011032,1
550619604011033,1
550619604011034,1
550619604011035,1
550619604011036,1
550619604011037,1
550619604011039,1
550619604011041,1
550619604011042,1
550619604011043,1
550619604011044,1
550619604011045,1
550619604011046,1
550619604011047,1
550619604011048,1
550619604011049,1
550619604011050,1
550619604011051,1
550619604011052,1
550619604011053,1
550619604011054,1
550619604011055,1
550619604011056,1
550619604011057,1
550619604011058,1
550619604011059,1
550619604011060,1
550619604011061,1
550619604011062,1
550619604011063,1
550619604011064,1
550619604011065,1
550619604011066,1
550619604011067,1
550619604011068,1
550619604011069,1
550619604011070,1
550619604011071,1
550619604011072,1
550619604011073,1
550619604011074,1
550619604011075,1
550619604011086,1
550619604011087,1
550619604011092,1
550619604011093,1
550619604011096,1
550619604011097,1
550619604011098,1
550619604022041,1
550619604022042,1
550619604022045,1
550619604022046,1
550619604022047,1
550619604022048,1
550619604022049,1
550619604022050,1
550619604022052,1
550619604022057,1
550619604022061,1
550619604022068,1
550619604011000,1
550619604011001,1
550619604011002,1
550619604011003,1
550619604011004,1
550619604011005,1
550619604011006,1
550619604011007,1
550619604011008,1
550619604011011,1
550619604011012,1
550619604011013,1
550619604011019,1
550619604011020,1
550619604011021,1
550619604011022,1
550619604011023,1
550619604011026,1
550619604011038,1
550619604011040,1
550619604011076,1
550619604011077,1
550619604011078,1
550619604011079,1
550619604011080,1
550619604011081,1
550619604011082,1
550619604011083,1
550619604011084,1
550619604011085,1
550619604011088,1
550619604011089,1
550619604011090,1
550619604011091,1
550619604012008,1
550619604012009,1
550619604012010,1
550619604013004,1
550619604022012,1
550619604022013,1
550619604022018,1
550619604022019,1
550619604022020,1
550619604022021,1
550619604022022,1
550619604022023,1
550619604022024,1
550619604022031,1
550619604022032,1
550619604022033,1
550619604022034,1
550619604022035,1
550619604022036,1
550619604022037,1
550619604022038,1
550619604022039,1
550619604022040,1
550619604022043,1
