GEOID20,District
550019505022068,40
550019505022069,40
550019505022070,40
550019505022073,40
550019505022074,40
550019505022075,40
550019505022076,40
550019507001026,40
550019507001027,40
550019507001028,40
550019507001029,40
550019507001030,40
550019507001031,40
550019507001032,40
550019507001033,40
550019507001034,40
550019507001035,40
550019507001070,40
550019507001071,40
550019507001081,40
550019507001082,40
550019507001083,40
550019507001084,40
550019507001085,40
550019507001086,40
550019507001087,40
550019507001088,40
550019507001089,40
550019507001090,40
550019507001091,40
550019507001092,40
550019507001093,40
550019507001094,40
550019507001095,40
550019507001096,40
550019507001097,40
550019507001098,40
550019507001099,40
550019507001100,40
550019507002000,40
550019507002001,40
550019507002002,40
550019507002003,40
550019507002004,40
550019507002005,40
550019507002008,40
550019507002009,40
550019507002010,40
550019507002011,40
550019507002012,40
550019507002013,40
550019507002014,40
550019507002015,40
550019507002016,40
550019507002017,40
550019507002018,40
550019507002019,40
550019507002020,40
550019507002021,40
550019507002022,40
550019507002023,40
550019507002024,40
550019507002025,40
550019507002027,40
550019507002028,40
550019507002092,40
550019507002093,40
550019507002094,40
550019507002095,40
550019507002096,40
550019507002097,40
550019507001004,40
550019507001005,40
550019507001006,40
550019507001007,40
550019507001008,40
550019507001009,40
550019507001010,40
550019507001011,40
550019507001012,40
550019507001013,40
550019507001014,40
550019507001015,40
550019507001016,40
550019507001017,40
550019507001018,40
550019507001019,40
550019507001020,40
550019507001021,40
550019507001022,40
550019507001023,40
550019507001024,40
550019507001025,40
550019507001036,40
550019507001037,40
550019507001038,40
550019507001039,40
550019507001040,40
550019507001041,40
550019507001042,40
550019507001043,40
550019507001044,40
550019507001045,40
550019507001046,40
550019507001047,40
550019507001048,40
550019507001049,40
550019507001050,40
550019507001051,40
550019507001052,40
550019507001053,40
550019507001054,40
550019507001055,40
550019507001056,40
550019507001057,40
550019507001058,40
550019507001059,40
550019507001060,40
550019507001061,40
550019507001062,40
550019507001063,40
550019507001064,40
550019507001065,40
550019507001066,40
550019507001067,40
550019507001068,40
550019507001069,40
550019507001072,40
550019507001073,40
550019507001074,40
550019507001075,40
550019507001076,40
550019507001077,40
550019507001078,40
550019507001079,40
550019507001080,40
550019507001101,40
550019507002006,40
550019507002007,40
550019507002029,40
550019507002030,40
550019507002031,40
550019507002032,40
550019507002033,40
550019507002034,40
550019507002035,40
550019507002038,40
550019507002039,40
550019507002040,40
550019507002041,40
550019507002042,40
550019507002043,40
550019507002044,40
550019507002045,40
550019507002046,40
550019507002047,40
550019507002048,40
550019507002049,40
550019507002050,40
550019507002051,40
550019507002052,40
550019507002053,40
550019507002054,40
550019507002055,40
550019507002056,40
550019507002057,40
550019507002058,40
550019507002059,40
550019507002060,40
550019507002061,40
550019507002062,40
550019507002065,40
550019507002066,40
550019507002067,40
550019507002068,40
550019507002069,40
550019507002070,40
550019507002071,40
550019507002072,40
550019507002073,40
550019507002074,40
550019507002075,40
550019507002076,40
550019507002077,40
550019507002078,40
550019507002079,40
550019507002080,40
550019507002081,40
550019507002082,40
550019507003068,40
550019507003076,40
550019507002026,40
550019507002036,40
550019507002037,40
550019507002064,40
550019507003000,40
550019507003001,40
550019507003024,40
550019507003025,40
550019507003030,40
550019507003032,40
550019507002063,40
550019507002083,40
550019507002084,40
550019507002085,40
550019507002086,40
550019507002087,40
550019507002088,40
550019507002089,40
550019507002090,40
550019507002091,40
550019507002098,40
550019507002099,40
550019507003002,40
550019507003006,40
550019507003007,40
550019507003008,40
550019507003009,40
550019507003010,40
550019507003011,40
550019507003012,40
550019507003013,40
550019507003014,40
550019507003015,40
550019507003016,40
550019507003017,40
550019507003018,40
550019507003021,40
550019507003022,40
550019507003023,40
550019507003026,40
550019507003027,40
550019507003028,40
550019507003029,40
550019507003031,40
550019507003033,40
550019507003034,40
550019507003035,40
550019507003036,40
550019507003037,40
550019507003038,40
550019507003039,40
550019507003040,40
550019507003041,40
550019507003042,40
550019507003043,40
550019507003044,40
550019507003045,40
550019507003047,40
550019507003048,40
550019507003051,40
550019507003052,40
550019507003054,40
550019507003056,40
550019507003060,40
550019507003061,40
550019507003066,40
550019507003067,40
550019507003072,40
550019507003073,40
550019507003074,40
550019507003075,40
550571007003002,40
550571007003003,40
550571007003004,40
550571007003005,40
550571007003006,40
550571007003007,40
550571007003008,40
550571007003009,40
550571007003012,40
550571007003013,40
550571007003014,40
550571007003015,40
550571007003016,40
550571007003018,40
550571007003019,40
550571007003020,40
550571007003021,40
550571007003022,40
550571007003023,40
550571007003024,40
550571007003025,40
550571007003026,40
550571007003027,40
550571007003028,40
550571007003029,40
550571007003030,40
550571007003031,40
550571007003032,40
550571007003034,40
550571007003036,40
550571007003037,40
550571007003038,40
550571007003039,40
550571007003040,40
550571007003044,40
550571007003092,40
550571007003098,40
550571007003099,40
550571007003100,40
550571007003110,40
550571007003111,40
550571007003112,40
550571007003113,40
550571007003115,40
550571007003116,40
550571007003117,40
550571007003118,40
550571007003119,40
550019507003049,40
550019507003050,40
550019507003053,40
550019507003055,40
550019507003057,40
550019507003058,40
550019507003059,40
550019507003062,40
550019507003063,40
550019507003065,40
550019507003077,40
550019507003046,40
550019507003064,40
550019507003069,40
550019507003070,40
550019507003071,40
550571004002060,40
550571007001048,40
550571007001049,40
550571007001050,40
550571007002000,40
550571007002001,40
550571007002002,40
550571007002003,40
550571007002004,40
550571007002005,40
550571007002006,40
550571007002015,40
550571007002016,40
550571007002017,40
550571007002038,40
550571007002039,40
550571007002040,40
550571007002041,40
550571007002048,40
550571007002049,40
550571007002073,40
550571007002074,40
550571007002075,40
550571007002076,40
550571007002077,40
550571007002078,40
550571007002079,40
550571007002080,40
550571007002081,40
550571007002082,40
550571007002083,40
550571007002084,40
550571007002085,40
550571007002086,40
550571007002087,40
550571007002088,40
550571007002089,40
550571007002090,40
550571007002091,40
550571007002092,40
550571007002093,40
550571007002094,40
550571007002095,40
550571007002096,40
550571007002097,40
550571007002098,40
550571007002099,40
550571007002100,40
550571007002101,40
550571007002102,40
550571007002103,40
550571007002109,40
550571007002110,40
550571007002111,40
550571007002112,40
550571007002113,40
550571007002114,40
550571007002115,40
550571007002116,40
550571007002124,40
550571007002147,40
550571007002148,40
550571007003000,40
550571007003001,40
550571007003010,40
550571007003011,40
550571007003059,40
550571007003060,40
550571007003061,40
550571007003114,40
550019505024059,40
550019507003003,40
550019507003004,40
550019507003005,40
550019507003019,40
550019507003020,40
550019505023023,40
550019505023024,40
550019505023025,40
550019505023026,40
550019505023027,40
550019505023028,40
550019505023029,40
550019505023036,40
550019505023037,40
550019505023039,40
550019505023040,40
550019505023041,40
550019505023042,40
550019505023043,40
550019505023044,40
550019505023045,40
550019505023046,40
550019505023047,40
550019505024000,40
550019505024001,40
550019505024002,40
550019505024003,40
550019505024004,40
550019505024005,40
550019505024006,40
550019505024007,40
550019505024008,40
550019505024009,40
550019505024010,40
550019505024014,40
550019505024022,40
550019505024023,40
550019505024024,40
550019505024025,40
550019505024026,40
550019505024027,40
550019505024030,40
550019505024031,40
550019505024032,40
550019505024033,40
550019505024034,40
550019505024035,40
550019505024036,40
550019505024037,40
550019505024038,40
550019505024039,40
550019505024040,40
550019505024041,40
550019505024042,40
550019505024043,40
550019505024044,40
550019505024045,40
550019505024046,40
550019505024047,40
550019505024048,40
550019505024049,40
550019505024050,40
550019505024051,40
550019505024052,40
550019505024053,40
550019505024054,40
550019505024055,40
550019505024056,40
550019505024057,40
550019505024058,40
550019505024060,40
550571003023046,40
550571003023047,40
550571004002002,40
550571004002003,40
550571004002004,40
550571004002005,40
550571004002006,40
550571004002007,40
550571004002008,40
550571004002009,40
550571004002010,40
550571004002011,40
550571004002012,40
550571004002013,40
550571004002014,40
550571004002015,40
550571004002016,40
550571004002017,40
550571004002018,40
550571004002019,40
550571004002025,40
550571004002026,40
550571004002027,40
550571004002028,40
550571004002041,40
550571004002042,40
550571004002049,40
550571004002050,40
550571004002051,40
550571004002052,40
550571004002053,40
550571004002054,40
550571004002055,40
550571004002056,40
550571004002057,40
550571007002012,40
550019505023020,40
550019505023021,40
550019505023022,40
550019505023030,40
550019505023031,40
550019505023032,40
550019505023033,40
550019505023035,40
550019505023038,40
550019505024011,40
550019505024012,40
550019505024013,40
550019505024015,40
550019505024016,40
550019505024017,40
550019505024018,40
550019505024019,40
550019505024020,40
550019505024021,40
550019505024028,40
550019505024029,40
550019505011055,40
550019505011056,40
550019505011057,40
550019505011062,40
550019505011063,40
550019505011064,40
550019505021010,40
550019505021011,40
550019505022000,40
550019505022001,40
550019505022002,40
550019505022003,40
550019505022004,40
550019505022005,40
550019505022006,40
550019505022014,40
550019505022015,40
550019505022016,40
550019505022017,40
550019505022026,40
550019505022027,40
550019505022028,40
550019505022029,40
550019505022030,40
550019505022031,40
550019505022032,40
550019505022033,40
550019505022034,40
550019505022035,40
550019505022036,40
550019505022037,40
550019505022038,40
550019505022039,40
550019505022040,40
550019505022041,40
550019505022042,40
550019505022043,40
550019505022044,40
550019505022045,40
550019505022046,40
550019505022047,40
550019505022048,40
550019505022049,40
550019505022050,40
550019505022056,40
550019505022057,40
550019505022058,40
550019505022062,40
550019505022071,40
550019505022072,40
550019505023000,40
550019505023001,40
550019505011053,40
550019505011054,40
550019505011058,40
550019505011059,40
550019505011060,40
550019505011061,40
550019505011065,40
550019505011066,40
550019505011067,40
550019505011068,40
550019505011069,40
550019505011070,40
550019505011071,40
550019505011072,40
550019505011084,40
550019505011085,40
550019505011086,40
550019505011087,40
550019505011088,40
550019505011089,40
550019505011090,40
550019505011097,40
550019505022051,40
550019505022052,40
550019505022053,40
550019505022054,40
550019505022055,40
550019505022059,40
550019505022060,40
550019505022061,40
550019505022077,40
550019505022078,40
550019505022079,40
550019505022080,40
550019505022081,40
550019505023002,40
550019505023003,40
550019505023004,40
550019505023005,40
550019505023006,40
550019505023007,40
550019505023008,40
550019505023009,40
550019505023010,40
550019505023011,40
550019505023012,40
550019505023013,40
550019505023014,40
550019505023015,40
550019505023016,40
550019505023017,40
550019505023018,40
550019505023019,40
550019505023034,40
550019505011030,40
550019505011031,40
550019505011032,40
550019505011033,40
550019505011034,40
550019505011045,40
550019505011073,40
550019505011074,40
550019505011075,40
550019505011076,40
550019505011077,40
550019505011078,40
550019505011079,40
550019505011080,40
550019505011081,40
550019505011082,40
550019505011083,40
550019505011091,40
550019505011092,40
550019505011093,40
550019505011098,40
550019505011099,40
550019504002032,40
550019504002033,40
550019504002034,40
550019504002036,40
550019504002037,40
550019504002068,40
550019505011002,40
550019505011003,40
550019505011004,40
550019505011005,40
550019505011006,40
550019505011007,40
550019505011008,40
550019505011009,40
550019505011010,40
550019505011011,40
550019505011012,40
550019505011013,40
550019505011014,40
550019505011015,40
550019505011016,40
550019505011017,40
550019505011018,40
550019505011019,40
550019505011020,40
550019505011021,40
550019505011022,40
550019505011023,40
550019505011024,40
550019505011029,40
550019505011035,40
550019505011036,40
550019505011037,40
550019505011038,40
550019505012000,40
550019505012001,40
550019505012002,40
550019505012003,40
550019505012004,40
550019505012005,40
550019505012006,40
550019505012007,40
550019505012008,40
550019505012009,40
550019505012010,40
550019505012011,40
550019505012012,40
550019505012013,40
550019505012014,40
550019505012015,40
550019505012016,40
550019505012017,40
550019505012018,40
550019505012019,40
550019505012020,40
550019505012021,40
550019505012022,40
550019505012023,40
550019505012024,40
550019505012025,40
550019505012026,40
550019505012027,40
550019505012028,40
550019505012029,40
550019505012030,40
550019505012031,40
550019505012032,40
550019505012033,40
550019505012034,40
550019505012035,40
550019505012036,40
550019505012037,40
550019505012038,40
550019505012039,40
550019505012040,40
550019505012041,40
550019505012042,40
550019505012043,40
550019505012044,40
550019505012045,40
550019505012046,40
550019505012047,40
550019505012048,40
550019505012049,40
550019505012050,40
550019505012051,40
550019505012052,40
550019505012053,40
550019505012054,40
550019505012055,40
550019505012056,40
550019505012057,40
550019505012058,40
550019505012059,40
550019505012060,40
550019505012061,40
550019505012062,40
550019505012063,40
550019505012064,40
550019505012065,40
550019505012066,40
550019505012067,40
550019505012068,40
550019505012069,40
550019505012070,40
550019505012071,40
550019505012072,40
550019505012073,40
550019505012074,40
550019505012075,40
550019505012076,40
550019505012077,40
550019505012078,40
550019505012079,40
550019505012080,40
550019505012081,40
550019505012082,40
550019505012083,40
550019505012084,40
550019505012085,40
550019505012086,40
550019505012087,40
550019505012088,40
550019505012089,40
550019505012090,40
550019505012091,40
550019505012092,40
550019505012093,40
550019505012094,40
550019505012095,40
550019505012096,40
550019505012097,40
550019505012098,40
550019505012099,40
550019505012100,40
550019505012101,40
550019505012102,40
550019505012103,40
550019505012104,40
550019505012105,40
550019505012106,40
550019505012107,40
550019505012108,40
550019505012109,40
550019505012110,40
550019505012111,40
550019505012112,40
550019505012113,40
550019505012114,40
550019505012115,40
550019505012116,40
550019505012117,40
550019505012118,40
550019505012119,40
550019505012120,40
550019505011025,40
550019505011026,40
550019505011027,40
550019505011028,40
550019505011039,40
550019505011040,40
550019505011041,40
550019505011042,40
550019505011043,40
550019505011044,40
550019505011046,40
550019505011047,40
550019505011048,40
550019505011049,40
550019505011052,40
550019505011094,40
550019505011095,40
550019505011096,40
550019505011100,40
550019505011101,40
550019502011061,40
550019502011062,40
550019502011070,40
550019502011071,40
550019504001010,40
550019504001011,40
550019504001012,40
550019504001016,40
550019504001017,40
550019504001018,40
550019504001019,40
550019504001020,40
550019504001046,40
550019504002000,40
550019504002001,40
550019504002002,40
550019504002003,40
550019504002004,40
550019504002005,40
550019504002006,40
550019504002007,40
550019504002008,40
550019504002009,40
550019504002010,40
550019504002011,40
550019504002012,40
550019504002013,40
550019504002014,40
550019504002015,40
550019504002016,40
550019504002017,40
550019504002018,40
550019504002020,40
550019504002021,40
550019504002022,40
550019504002026,40
550019504002027,40
550019504002028,40
550019504002038,40
550019504002039,40
550019504002040,40
550019504002041,40
550019504002042,40
550019504002043,40
550019504002044,40
550019504002045,40
550019504002060,40
550019504002061,40
550019504002062,40
550019504002063,40
550019504002064,40
550019504002065,40
550019504002066,40
550019504002067,40
550019504002069,40
550019504003059,40
550019504003063,40
550019504003064,40
550019505011000,40
550019505011001,40
550019505011050,40
550019505011051,40
550019505022007,40
550019504004025,40
550019504004026,40
550019504004027,40
550019504004028,40
550019504004031,40
550019504004032,40
550019504004033,40
550019504004034,40
550019504004035,40
550019504004039,40
550019504004040,40
550019504004042,40
550019504004043,40
550019504004048,40
550019504004049,40
550019504004050,40
550019504004051,40
550019504004052,40
550019504004053,40
550019504004054,40
550019504004055,40
550019504004068,40
550019504004069,40
550019504004070,40
550019504004071,40
550019504004072,40
550019504004073,40
550019504004074,40
550019504004075,40
550019504004076,40
550019504004077,40
550019504004078,40
550019504004079,40
550019504004080,40
550019504004081,40
550019504004082,40
550019504004083,40
550019504004084,40
550019504004085,40
550019504004086,40
550019504004087,40
550019504004088,40
550019504004089,40
550019504004090,40
550019504004098,40
550019504004099,40
550019504001015,40
550019504001047,40
550019504001048,40
550019504001049,40
550019504001050,40
550019502011045,40
550019502011046,40
550019502011047,40
550019502011048,40
550019502011049,40
550019502011050,40
550019502011051,40
550019502011063,40
550019502011064,40
550019502011065,40
550019502011066,40
550019502011067,40
550019502011068,40
550019502011069,40
550019502011072,40
550019502011073,40
550019504002029,40
550019504002030,40
550019504002031,40
550019504002035,40
550019502011055,40
550019502011056,40
550019502011059,40
550019502011060,40
550019502012046,40
550019502012047,40
550019502012048,40
550019502012049,40
550019502012052,40
550019502012053,40
550019502012054,40
550019502012055,40
550019502012056,40
550019502012057,40
550019504001013,40
550019504001014,40
550019504002023,40
550019504002024,40
550019504002025,40
550019504002046,40
550019504002047,40
550019504002048,40
550019504002049,40
550019504004012,40
550019504004013,40
550019504004014,40
550019504004015,40
550019504004016,40
550019504004022,40
550019504004023,40
550019504004024,40
550019504004029,40
550019504004030,40
550019504004036,40
550019504004041,40
550019504004044,40
550019504004045,40
550019502011000,40
550019502011001,40
550019502011017,40
550019502011018,40
550019502011019,40
550019502011022,40
550019502011023,40
550019502011024,40
550019502011025,40
550019502011026,40
550019502011027,40
550019502011028,40
550019502011052,40
550019502011053,40
550019502011054,40
550019502012010,40
550019502012011,40
550019502012012,40
550019502012013,40
550019502012021,40
550019502012022,40
550019502012023,40
550019502012024,40
550019502012033,40
550019502012034,40
550019502012035,40
550019502032069,40
550019502032070,40
550019502041050,40
550019502041051,40
550019502041052,40
550019502041053,40
550019502041054,40
550019502041055,40
550019502041056,40
550019502041057,40
550019502041058,40
550019502041059,40
550019502041063,40
550019502041065,40
550019502041066,40
550019502041067,40
550019502041068,40
550019502041084,40
550019502041085,40
550019502041086,40
550019502041087,40
550019502041088,40
550019502041089,40
550019502041090,40
550019502041097,40
550019504004008,40
550019504004011,40
550019504004037,40
550019504004038,40
550019504004100,40
550019504004101,40
550019504004102,40
550019504002019,40
550019504002050,40
550019504002051,40
550019504002052,40
550019504002053,40
550019504002054,40
550019504002055,40
550019504002056,40
550019504002057,40
550019504002058,40
550019504002059,40
550019504002071,40
550019504002072,40
550019504002073,40
550019504002074,40
550019504002075,40
550019504002076,40
550019504002077,40
550019504002078,40
550019504003049,40
550019504003050,40
550019504003051,40
550019504003052,40
550019504003053,40
550019504003054,40
550019504003055,40
550019504003056,40
550019504003057,40
550019504003058,40
550019504003060,40
550019504003061,40
550019504003062,40
550019504004046,40
550019504004060,40
550019504004061,40
550019504004062,40
550019504004047,40
550019504004056,40
550019504004057,40
550019504004058,40
550019504004059,40
550019504004063,40
550019504004064,40
550019504004065,40
550019504004066,40
550019504004067,40
550019504004091,40
550019504004092,40
550019504004093,40
550019504004094,40
550019504004095,40
550019504004096,40
550019504004097,40
550019504003000,40
550019504003003,40
550019504003006,40
550019504003007,40
550019504003008,40
550019504003009,40
550019504003010,40
550019504003011,40
550019504003012,40
550019504003013,40
550019504003001,40
550019504003002,40
550019504003004,40
550019504003005,40
550019504003014,40
550019504003015,40
550019504003016,40
550019504003017,40
550019504003018,40
550019504003019,40
550019504003020,40
550019504003021,40
550019504003022,40
550019504003023,40
550019504003024,40
550019504003025,40
550019504003026,40
550019504003027,40
550019504003028,40
550019504003029,40
550019504003030,40
550019504003031,40
550019504003032,40
550019504003033,40
550019504003034,40
550019504003035,40
550019504003036,40
550019504003037,40
550019504003038,40
550019504003039,40
550019504003040,40
550019504003041,40
550019504003042,40
550019504003043,40
550019504003044,40
550019504003045,40
550019504003046,40
550019504003047,40
550019504003048,40
550019502012005,40
550019502012006,40
550019502012007,40
550019502012008,40
550019502012009,40
550019502012014,40
550019502012015,40
550019502012025,40
550019502012026,40
550019502012027,40
550019502012028,40
550019502012029,40
550019502012030,40
550019502012031,40
550019502012032,40
550019502012036,40
550019502012037,40
550019502032046,40
550019502032047,40
550019502032048,40
550019502032049,40
550019502032050,40
550019502032052,40
550019502032053,40
550019502032054,40
550019502032055,40
550019502032056,40
550019502032057,40
550019502032058,40
550019502032059,40
550019502032060,40
550019502032061,40
550019502032062,40
550019502032063,40
550019502032064,40
550019502032065,40
550019502032066,40
550019502032067,40
550019502032068,40
550019502041041,40
550019502041042,40
550019502041043,40
550019502041044,40
550019502041045,40
550019502041046,40
550019502041047,40
550019502041048,40
550019502041049,40
550019502041064,40
550019502041091,40
550019502041126,40
550019504004000,40
550019504004001,40
550019504004002,40
550019504004003,40
550019504004004,40
550019504004005,40
550019504004006,40
550019504004007,40
550019504004009,40
550019504004010,40
550019504004017,40
550019504004018,40
550019504004019,40
550019504004020,40
550019504004021,40
550019502012000,40
550019502012001,40
550019502012002,40
550019502012003,40
550019502012004,40
550019502012016,40
550019502012017,40
550019502012018,40
550019502012019,40
550019502012020,40
550019502012038,40
550019502012039,40
550019502012040,40
550019502012041,40
550019502012042,40
550019502012043,40
550019502012044,40
550019502012045,40
550019502012050,40
550019502012051,40
550019502041012,40
550019502041013,40
550019502041014,40
550019502041035,40
550019502041036,40
550019502041037,40
550019502041038,40
550019502041039,40
550019502041040,40
550019502041092,40
550019502041093,40
550019502041094,40
550019502041095,40
550019502041096,40
550019502041098,40
550019502041099,40
550019502041100,40
550019502041101,40
550019502041115,40
550019502041116,40
550019502041121,40
550019502041122,40
550019502041123,40
550019502041124,40
550019502041125,40
550019502031020,40
550019502031021,40
550019502031022,40
550019502031023,40
550019502031024,40
550019502031025,40
550019502031026,40
550019502031027,40
550019502031028,40
550019502031029,40
550019502031030,40
550019502031031,40
550019502031032,40
550019502031033,40
550019502031034,40
550019502031035,40
550019502031036,40
550019502032035,40
550019502032036,40
550019502032037,40
550019502032038,40
550019502032039,40
550019502032044,40
550019502032045,40
550019502032051,40
550019502041004,40
550019502041005,40
550019502041006,40
550019502041007,40
550019502041008,40
550019502041009,40
550019502041010,40
550019502041011,40
550019502041015,40
550019502042052,40
550019502042053,40
550019502042054,40
550019502042055,40
550019502042056,40
550019502042060,40
550019502042061,40
550019502042065,40
550019502042066,40
550019502042067,40
550019502042068,40
550019502042072,40
550019502042073,40
550019502042074,40
550019502042075,40
550019502042076,40
550019502042077,40
550019502042084,40
550019502011002,40
550019502011003,40
550019502011004,40
550019502011005,40
550019502011006,40
550019502011007,40
550019502011008,40
550019502011009,40
550019502011010,40
550019502011011,40
550019502011012,40
550019502011013,40
550019502011014,40
550019502011015,40
550019502011016,40
550019502011020,40
550019502011021,40
550019502011029,40
550019502011030,40
550019502011031,40
550019502011032,40
550019502011033,40
550019502011034,40
550019502011035,40
550019502011036,40
550019502011037,40
550019502011038,40
550019502011039,40
550019502011040,40
550019502011041,40
550019502011042,40
550019502011043,40
550019502011044,40
550019502011057,40
550019502011058,40
550019502011074,40
550019502041060,40
550019502041061,40
550019502041062,40
550019502041069,40
550019502041070,40
550019502041071,40
550019502041072,40
550019502041073,40
550019502041074,40
550019502041075,40
550019502041076,40
550019502041077,40
550019502041078,40
550019502041079,40
550019502041080,40
550019502041081,40
550019502041082,40
550019502041083,40
550019502031003,40
550019502031004,40
550019502031005,40
550019502031006,40
550019502031007,40
550019502031008,40
550019502031009,40
550019502031010,40
550019502031011,40
550019502031012,40
550019502031013,40
550019502031014,40
550019502031015,40
550019502031016,40
550019502031017,40
550019502031018,40
550019502031019,40
550019502032022,40
550019502032023,40
550019502032026,40
550019502032033,40
550019502032034,40
550019502042000,40
550019502042001,40
550019502042002,40
550019502042038,40
550019502042039,40
550019502042040,40
550019502042041,40
550019502042042,40
550019502042043,40
550019502042044,40
550019502042045,40
550019502042046,40
550019502042047,40
550019502042057,40
550019502042003,40
550019502042014,40
550019502042015,40
550019502042016,40
550019502042017,40
550019502042018,40
550019502042019,40
550019502042020,40
550019502042021,40
550019502042022,40
550019502042023,40
550019502042024,40
550019502042025,40
550019502042026,40
550019502042027,40
550019502042028,40
550019502042029,40
550019502042030,40
550019502042031,40
550019502042032,40
550019502042033,40
550019502042034,40
550019502042035,40
550019502042036,40
550019502042037,40
550019502042048,40
550019502042049,40
550019502042050,40
550019502042051,40
550019502042058,40
550019502042059,40
550019502042062,40
550019502042063,40
550019502042064,40
550019502042069,40
550019502042070,40
550019502042071,40
550019502042078,40
550019502042079,40
550019502042080,40
550019502042081,40
550019502042082,40
550019502042083,40
550019502042085,40
