plan,district,race,votes
legis_wsa,63,WSTTOT22,26928
legis_wsa,64,GOVDEM22,12658
legis_wsa,64,GOVREP22,9973
legis_wsa,64,GOVTOT22,22889
legis_wsa,64,USSDEM22,12414
legis_wsa,64,USSREP22,10402
legis_wsa,64,USSTOT22,22869
legis_wsa,64,WAGDEM22,12524
legis_wsa,64,WAGREP22,10162
legis_wsa,64,WAGTOT22,22702
legis_wsa,64,WSTDEM22,11987
legis_wsa,64,WSTREP22,10125
legis_wsa,64,WSTTOT22,22533
legis_wsa,65,GOVDEM22,10709
legis_wsa,65,GOVREP22,7075
legis_wsa,65,GOVTOT22,18058
legis_wsa,65,USSDEM22,10566
legis_wsa,65,USSREP22,7430
legis_wsa,65,USSTOT22,18053
legis_wsa,65,WAGDEM22,10681
legis_wsa,65,WAGREP22,7165
legis_wsa,65,WAGTOT22,17866
legis_wsa,65,WSTDEM22,10237
legis_wsa,65,WSTREP22,7121
legis_wsa,65,WSTTOT22,17755
legis_wsa,66,GOVDEM22,10796
legis_wsa,66,GOVREP22,4760
legis_wsa,66,GOVTOT22,15774
legis_wsa,66,USSDEM22,10784
legis_wsa,66,USSREP22,5044
legis_wsa,66,USSTOT22,15872
legis_wsa,66,WAGDEM22,10664
legis_wsa,66,WAGREP22,4974
legis_wsa,66,WAGTOT22,15661
legis_wsa,66,WSTDEM22,10335
legis_wsa,66,WSTREP22,4869
legis_wsa,66,WSTTOT22,15588
legis_wsa,67,GOVDEM22,11514
legis_wsa,67,GOVREP22,15373
legis_wsa,67,GOVTOT22,27251
legis_wsa,67,USSDEM22,10678
legis_wsa,67,USSREP22,16172
legis_wsa,67,USSTOT22,26910
legis_wsa,67,WAGDEM22,11676
legis_wsa,67,WAGREP22,15361
legis_wsa,67,WAGTOT22,27050
legis_wsa,67,WSTDEM22,10550
legis_wsa,67,WSTREP22,15497
legis_wsa,67,WSTTOT22,26774
legis_wsa,68,GOVDEM22,10608
legis_wsa,68,GOVREP22,13091
legis_wsa,68,GOVTOT22,24033
legis_wsa,68,USSDEM22,9743
legis_wsa,68,USSREP22,13978
legis_wsa,68,USSTOT22,23767
legis_wsa,68,WAGDEM22,10743
legis_wsa,68,WAGREP22,13109
legis_wsa,68,WAGTOT22,23860
legis_wsa,68,WSTDEM22,9751
legis_wsa,68,WSTREP22,13213
legis_wsa,68,WSTTOT22,23650
legis_wsa,69,GOVDEM22,9241
legis_wsa,69,GOVREP22,14050
legis_wsa,69,GOVTOT22,23634
legis_wsa,69,USSDEM22,8718
legis_wsa,69,USSREP22,14841
legis_wsa,69,USSTOT22,23593
legis_wsa,69,WAGDEM22,9394
legis_wsa,69,WAGREP22,14022
legis_wsa,69,WAGTOT22,23423
legis_wsa,69,WSTDEM22,8419
legis_wsa,69,WSTREP22,14096
legis_wsa,69,WSTTOT22,23268
legis_wsa,7,GOVDEM22,12952
legis_wsa,7,GOVREP22,7588
legis_wsa,7,GOVTOT22,20816
legis_wsa,7,USSDEM22,12690
legis_wsa,7,USSREP22,8081
legis_wsa,7,USSTOT22,20833
legis_wsa,7,WAGDEM22,12799
legis_wsa,7,WAGREP22,7802
legis_wsa,7,WAGTOT22,20628
legis_wsa,7,WSTDEM22,12151
legis_wsa,7,WSTREP22,7669
legis_wsa,7,WSTTOT22,20371
legis_wsa,70,GOVDEM22,10274
legis_wsa,70,GOVREP22,15122
legis_wsa,70,GOVTOT22,25759
legis_wsa,70,USSDEM22,9621
legis_wsa,70,USSREP22,16022
legis_wsa,70,USSTOT22,25704
legis_wsa,70,WAGDEM22,10395
legis_wsa,70,WAGREP22,15160
legis_wsa,70,WAGTOT22,25565
legis_wsa,70,WSTDEM22,9481
legis_wsa,70,WSTREP22,15190
legis_wsa,70,WSTTOT22,25396
legis_wsa,71,GOVDEM22,15492
legis_wsa,71,GOVREP22,12157
legis_wsa,71,GOVTOT22,27954
legis_wsa,71,USSDEM22,14887
legis_wsa,71,USSREP22,12952
legis_wsa,71,USSTOT22,27881
legis_wsa,71,WAGDEM22,15352
legis_wsa,71,WAGREP22,12275
legis_wsa,71,WAGTOT22,27643
legis_wsa,71,WSTDEM22,14466
legis_wsa,71,WSTREP22,12272
legis_wsa,71,WSTTOT22,27465
legis_wsa,72,GOVDEM22,10546
legis_wsa,72,GOVREP22,15666
legis_wsa,72,GOVTOT22,26599
legis_wsa,72,USSDEM22,9994
legis_wsa,72,USSREP22,16553
legis_wsa,72,USSTOT22,26595
legis_wsa,72,WAGDEM22,10628
legis_wsa,72,WAGREP22,15777
legis_wsa,72,WAGTOT22,26414
legis_wsa,72,WSTDEM22,9758
legis_wsa,72,WSTREP22,15761
legis_wsa,72,WSTTOT22,26302
legis_wsa,73,GOVDEM22,13225
legis_wsa,73,GOVREP22,12652
legis_wsa,73,GOVTOT22,26211
legis_wsa,73,USSDEM22,12756
legis_wsa,73,USSREP22,13496
legis_wsa,73,USSTOT22,26275
legis_wsa,73,WAGDEM22,12855
legis_wsa,73,WAGREP22,13230
legis_wsa,73,WAGTOT22,26098
legis_wsa,73,WSTDEM22,12557
legis_wsa,73,WSTREP22,12935
legis_wsa,73,WSTTOT22,26085
legis_wsa,74,GOVDEM22,14977
legis_wsa,74,GOVREP22,15218
legis_wsa,74,GOVTOT22,30521
legis_wsa,74,USSDEM22,14410
legis_wsa,74,USSREP22,16035
legis_wsa,74,USSTOT22,30482
legis_wsa,74,WAGDEM22,14792
legis_wsa,74,WAGREP22,15434
legis_wsa,74,WAGTOT22,30235
legis_wsa,74,WSTDEM22,14253
legis_wsa,74,WSTREP22,15285
legis_wsa,74,WSTTOT22,30142
legis_wsa,75,GOVDEM22,9860
legis_wsa,75,GOVREP22,15976
legis_wsa,75,GOVTOT22,26259
legis_wsa,75,USSDEM22,9352
legis_wsa,75,USSREP22,16830
legis_wsa,75,USSTOT22,26214
legis_wsa,75,WAGDEM22,9772
legis_wsa,75,WAGREP22,16397
legis_wsa,75,WAGTOT22,26180
legis_wsa,75,WSTDEM22,9275
legis_wsa,75,WSTREP22,16241
legis_wsa,75,WSTTOT22,26087
legis_wsa,76,GOVDEM22,27370
legis_wsa,76,GOVREP22,2618
legis_wsa,76,GOVTOT22,30159
legis_wsa,76,USSDEM22,27399
legis_wsa,76,USSREP22,2826
legis_wsa,76,USSTOT22,30279
legis_wsa,76,WAGDEM22,26724
legis_wsa,76,WAGREP22,3112
legis_wsa,76,WAGTOT22,29881
legis_wsa,76,WSTDEM22,25915
legis_wsa,76,WSTREP22,3331
legis_wsa,76,WSTTOT22,29643
legis_wsa,77,GOVDEM22,28002
legis_wsa,77,GOVREP22,2752
legis_wsa,77,GOVTOT22,30900
legis_wsa,77,USSDEM22,27926
legis_wsa,77,USSREP22,3066
legis_wsa,77,USSTOT22,31041
legis_wsa,77,WAGDEM22,27505
legis_wsa,77,WAGREP22,3146
legis_wsa,77,WAGTOT22,30673
legis_wsa,77,WSTDEM22,26816
legis_wsa,77,WSTREP22,3215
legis_wsa,77,WSTTOT22,30390
legis_wsa,78,GOVDEM22,27680
legis_wsa,78,GOVREP22,5290
legis_wsa,78,GOVTOT22,33191
legis_wsa,78,USSDEM22,27185
legis_wsa,78,USSREP22,5908
legis_wsa,78,USSTOT22,33163
legis_wsa,78,WAGDEM22,26946
legis_wsa,78,WAGREP22,5988
legis_wsa,78,WAGTOT22,32954
legis_wsa,78,WSTDEM22,26106
legis_wsa,78,WSTREP22,5984
legis_wsa,78,WSTTOT22,32589
legis_wsa,79,GOVDEM22,25512
legis_wsa,79,GOVREP22,7951
legis_wsa,79,GOVTOT22,33683
legis_wsa,79,USSDEM22,24767
legis_wsa,79,USSREP22,8780
legis_wsa,79,USSTOT22,33620
legis_wsa,79,WAGDEM22,24657
legis_wsa,79,WAGREP22,8766
legis_wsa,79,WAGTOT22,33446
legis_wsa,79,WSTDEM22,23765
legis_wsa,79,WSTREP22,8763
legis_wsa,79,WSTTOT22,33047
legis_wsa,8,GOVDEM22,6504
legis_wsa,8,GOVREP22,1414
legis_wsa,8,GOVTOT22,8010
legis_wsa,8,USSDEM22,6503
legis_wsa,8,USSREP22,1569
legis_wsa,8,USSTOT22,8094
legis_wsa,8,WAGDEM22,6380
legis_wsa,8,WAGREP22,1572
legis_wsa,8,WAGTOT22,7962
legis_wsa,8,WSTDEM22,6152
legis_wsa,8,WSTREP22,1525
legis_wsa,8,WSTTOT22,7839
legis_wsa,80,GOVDEM22,24441
legis_wsa,80,GOVREP22,9520
legis_wsa,80,GOVTOT22,34250
legis_wsa,80,USSDEM22,23661
legis_wsa,80,USSREP22,10420
legis_wsa,80,USSTOT22,34165
legis_wsa,80,WAGDEM22,23625
legis_wsa,80,WAGREP22,10378
legis_wsa,80,WAGTOT22,34024
legis_wsa,80,WSTDEM22,22766
legis_wsa,80,WSTREP22,10204
legis_wsa,80,WSTTOT22,33593
legis_wsa,81,GOVDEM22,17887
legis_wsa,81,GOVREP22,11886
legis_wsa,81,GOVTOT22,30114
legis_wsa,81,USSDEM22,17125
legis_wsa,81,USSREP22,12843
legis_wsa,81,USSTOT22,30025
legis_wsa,81,WAGDEM22,17211
legis_wsa,81,WAGREP22,12610
legis_wsa,81,WAGTOT22,29830
legis_wsa,81,WSTDEM22,16432
legis_wsa,81,WSTREP22,12412
legis_wsa,81,WSTTOT22,29566
legis_wsa,82,GOVDEM22,13519
legis_wsa,82,GOVREP22,16331
legis_wsa,82,GOVTOT22,30105
legis_wsa,82,USSDEM22,12838
legis_wsa,82,USSREP22,17111
legis_wsa,82,USSTOT22,30025
legis_wsa,82,WAGDEM22,13175
legis_wsa,82,WAGREP22,16534
legis_wsa,82,WAGTOT22,29728
legis_wsa,82,WSTDEM22,12195
legis_wsa,82,WSTREP22,16662
legis_wsa,82,WSTTOT22,29313
legis_wsa,83,GOVDEM22,10594
legis_wsa,83,GOVREP22,22756
legis_wsa,83,GOVTOT22,33668
legis_wsa,83,USSDEM22,9971
legis_wsa,83,USSREP22,23553
legis_wsa,83,USSTOT22,33595
legis_wsa,83,WAGDEM22,10256
legis_wsa,83,WAGREP22,23064
legis_wsa,83,WAGTOT22,33343
legis_wsa,83,WSTDEM22,9378
legis_wsa,83,WSTREP22,22921
legis_wsa,83,WSTTOT22,32944
legis_wsa,84,GOVDEM22,13771
legis_wsa,84,GOVREP22,12000
legis_wsa,84,GOVTOT22,26032
legis_wsa,84,USSDEM22,13188
legis_wsa,84,USSREP22,12742
legis_wsa,84,USSTOT22,25975
legis_wsa,84,WAGDEM22,13485
legis_wsa,84,WAGREP22,12234
legis_wsa,84,WAGTOT22,25741
legis_wsa,84,WSTDEM22,12706
legis_wsa,84,WSTREP22,12158
legis_wsa,84,WSTTOT22,25392
legis_wsa,85,GOVDEM22,11715
legis_wsa,85,GOVREP22,12619
legis_wsa,85,GOVTOT22,24640
legis_wsa,85,USSDEM22,11256
legis_wsa,85,USSREP22,13252
legis_wsa,85,USSTOT22,24554
legis_wsa,85,WAGDEM22,11679
legis_wsa,85,WAGREP22,12803
legis_wsa,85,WAGTOT22,24488
legis_wsa,85,WSTDEM22,10767
legis_wsa,85,WSTREP22,12823
legis_wsa,85,WSTTOT22,24194
legis_wsa,86,GOVDEM22,11207
legis_wsa,86,GOVREP22,17140
legis_wsa,86,GOVTOT22,28681
legis_wsa,86,USSDEM22,10559
legis_wsa,86,USSREP22,18004
legis_wsa,86,USSTOT22,28615
legis_wsa,86,WAGDEM22,11313
legis_wsa,86,WAGREP22,17157
legis_wsa,86,WAGTOT22,28481
legis_wsa,86,WSTDEM22,10227
legis_wsa,86,WSTREP22,17322
legis_wsa,86,WSTTOT22,28230
legis_wsa,87,GOVDEM22,8915
legis_wsa,87,GOVREP22,17539
legis_wsa,87,GOVTOT22,26839
legis_wsa,87,USSDEM22,8451
legis_wsa,87,USSREP22,18271
legis_wsa,87,USSTOT22,26741
legis_wsa,87,WAGDEM22,9175
legis_wsa,87,WAGREP22,17480
legis_wsa,87,WAGTOT22,26665
legis_wsa,87,WSTDEM22,8264
legis_wsa,87,WSTREP22,17610
legis_wsa,87,WSTTOT22,26488
legis_wsa,88,GOVDEM22,11705
legis_wsa,88,GOVREP22,13299
legis_wsa,88,GOVTOT22,25240
legis_wsa,88,USSDEM22,11111
legis_wsa,88,USSREP22,14005
legis_wsa,88,USSTOT22,25170
legis_wsa,88,WAGDEM22,11562
legis_wsa,88,WAGREP22,13433
legis_wsa,88,WAGTOT22,25016
legis_wsa,88,WSTDEM22,10540
legis_wsa,88,WSTREP22,13621
legis_wsa,88,WSTTOT22,24744
legis_wsa,89,GOVDEM22,9464
legis_wsa,89,GOVREP22,16816
legis_wsa,89,GOVTOT22,26636
legis_wsa,89,USSDEM22,8911
legis_wsa,89,USSREP22,17640
legis_wsa,89,USSTOT22,26617
legis_wsa,89,WAGDEM22,9399
legis_wsa,89,WAGREP22,17031
legis_wsa,89,WAGTOT22,26453
legis_wsa,89,WSTDEM22,8467
legis_wsa,89,WSTREP22,17060
legis_wsa,89,WSTTOT22,26209
legis_wsa,9,GOVDEM22,9038
legis_wsa,9,GOVREP22,3184
legis_wsa,9,GOVTOT22,12362
legis_wsa,9,USSDEM22,8934
legis_wsa,9,USSREP22,3496
legis_wsa,9,USSTOT22,12474
legis_wsa,9,WAGDEM22,8869
legis_wsa,9,WAGREP22,3385
legis_wsa,9,WAGTOT22,12270
legis_wsa,9,WSTDEM22,8533
legis_wsa,9,WSTREP22,3244
legis_wsa,9,WSTTOT22,12080
legis_wsa,90,GOVDEM22,10192
legis_wsa,90,GOVREP22,6546
legis_wsa,90,GOVTOT22,17035
legis_wsa,90,USSDEM22,9925
legis_wsa,90,USSREP22,6989
legis_wsa,90,USSTOT22,16967
legis_wsa,90,WAGDEM22,10080
legis_wsa,90,WAGREP22,6770
legis_wsa,90,WAGTOT22,16869
legis_wsa,90,WSTDEM22,9437
legis_wsa,90,WSTREP22,6667
legis_wsa,90,WSTTOT22,16662
legis_wsa,91,GOVDEM22,17037
legis_wsa,91,GOVREP22,8541
legis_wsa,91,GOVTOT22,25875
legis_wsa,91,USSDEM22,16316
legis_wsa,91,USSREP22,9165
legis_wsa,91,USSTOT22,25546
legis_wsa,91,WAGDEM22,16870
legis_wsa,91,WAGREP22,8771
legis_wsa,91,WAGTOT22,25665
legis_wsa,91,WSTDEM22,15924
legis_wsa,91,WSTREP22,8883
legis_wsa,91,WSTTOT22,25484
legis_wsa,92,GOVDEM22,10278
legis_wsa,92,GOVREP22,14199
legis_wsa,92,GOVTOT22,24843
legis_wsa,92,USSDEM22,9545
legis_wsa,92,USSREP22,15242
legis_wsa,92,USSTOT22,24811
legis_wsa,92,WAGDEM22,10378
legis_wsa,92,WAGREP22,14318
legis_wsa,92,WAGTOT22,24705
legis_wsa,92,WSTDEM22,9497
legis_wsa,92,WSTREP22,14256
legis_wsa,92,WSTTOT22,24421
legis_wsa,93,GOVDEM22,11642
legis_wsa,93,GOVREP22,14875
legis_wsa,93,GOVTOT22,26902
legis_wsa,93,USSDEM22,11097
legis_wsa,93,USSREP22,15723
legis_wsa,93,USSTOT22,26846
legis_wsa,93,WAGDEM22,11505
legis_wsa,93,WAGREP22,15275
legis_wsa,93,WAGTOT22,26789
legis_wsa,93,WSTDEM22,10913
legis_wsa,93,WSTREP22,15116
legis_wsa,93,WSTTOT22,26687
legis_wsa,94,GOVDEM22,14792
legis_wsa,94,GOVREP22,13688
legis_wsa,94,GOVTOT22,28824
legis_wsa,94,USSDEM22,13944
legis_wsa,94,USSREP22,14873
legis_wsa,94,USSTOT22,28870
legis_wsa,94,WAGDEM22,14742
legis_wsa,94,WAGREP22,13857
legis_wsa,94,WAGTOT22,28612
legis_wsa,94,WSTDEM22,13407
legis_wsa,94,WSTREP22,14179
legis_wsa,94,WSTTOT22,28335
legis_wsa,95,GOVDEM22,16989
legis_wsa,95,GOVREP22,8166
legis_wsa,95,GOVTOT22,25526
legis_wsa,95,USSDEM22,16431
legis_wsa,95,USSREP22,9040
legis_wsa,95,USSTOT22,25530
legis_wsa,95,WAGDEM22,16766
legis_wsa,95,WAGREP22,8462
legis_wsa,95,WAGTOT22,25247
legis_wsa,95,WSTDEM22,15617
legis_wsa,95,WSTREP22,8606
legis_wsa,95,WSTTOT22,24943
legis_wsa,96,GOVDEM22,11702
legis_wsa,96,GOVREP22,13241
legis_wsa,96,GOVTOT22,25286
legis_wsa,96,USSDEM22,10929
legis_wsa,96,USSREP22,14259
legis_wsa,96,USSTOT22,25227
legis_wsa,96,WAGDEM22,11841
legis_wsa,96,WAGREP22,13259
legis_wsa,96,WAGTOT22,25113
legis_wsa,96,WSTDEM22,10845
legis_wsa,96,WSTREP22,13416
legis_wsa,96,WSTTOT22,24932
legis_wsa,97,GOVDEM22,11979
legis_wsa,97,GOVREP22,17369
legis_wsa,97,GOVTOT22,29591
legis_wsa,97,USSDEM22,11364
legis_wsa,97,USSREP22,18111
legis_wsa,97,USSTOT22,29525
legis_wsa,97,WAGDEM22,11487
legis_wsa,97,WAGREP22,17727
legis_wsa,97,WAGTOT22,29231
legis_wsa,97,WSTDEM22,10638
legis_wsa,97,WSTREP22,17544
legis_wsa,97,WSTTOT22,28725
legis_wsa,98,GOVDEM22,12313
legis_wsa,98,GOVREP22,16214
legis_wsa,98,GOVTOT22,28789
legis_wsa,98,USSDEM22,11602
legis_wsa,98,USSREP22,17022
legis_wsa,98,USSTOT22,28684
legis_wsa,98,WAGDEM22,11792
legis_wsa,98,WAGREP22,16632
legis_wsa,98,WAGTOT22,28436
legis_wsa,98,WSTDEM22,10918
legis_wsa,98,WSTREP22,16586
legis_wsa,98,WSTTOT22,28011
legis_wsa,99,GOVDEM22,12221
legis_wsa,99,GOVREP22,23672
legis_wsa,99,GOVTOT22,36154
legis_wsa,99,USSDEM22,11469
legis_wsa,99,USSREP22,24535
legis_wsa,99,USSTOT22,36100
legis_wsa,99,WAGDEM22,11680
legis_wsa,99,WAGREP22,24073
legis_wsa,99,WAGTOT22,35772
legis_wsa,99,WSTDEM22,10578
legis_wsa,99,WSTREP22,24119
legis_wsa,99,WSTTOT22,35213
legis_wss,1,GOVDEM22,38832
legis_wss,1,GOVREP22,48696
legis_wss,1,GOVTOT22,88504
legis_wss,1,USSDEM22,36980
legis_wss,1,USSREP22,51252
legis_wss,1,USSTOT22,88363
legis_wss,1,WAGDEM22,38751
legis_wss,1,WAGREP22,48955
legis_wss,1,WAGTOT22,87736
legis_wss,1,WSTDEM22,35326
legis_wss,1,WSTREP22,49414
legis_wss,1,WSTTOT22,86851
legis_wss,10,GOVDEM22,33668
legis_wss,10,GOVREP22,45976
legis_wss,10,GOVTOT22,80708
legis_wss,10,USSDEM22,32350
legis_wss,10,USSREP22,48272
legis_wss,10,USSTOT22,80677
legis_wss,10,WAGDEM22,32773
legis_wss,10,WAGREP22,47532
legis_wss,10,WAGTOT22,80326
legis_wss,10,WSTDEM22,31322
legis_wss,10,WSTREP22,46822
legis_wss,10,WSTTOT22,80141
legis_wss,11,GOVDEM22,35113
legis_wss,11,GOVREP22,41872
legis_wss,11,GOVTOT22,78016
legis_wss,11,USSDEM22,33580
legis_wss,11,USSREP22,44074
legis_wss,11,USSTOT22,77834
legis_wss,11,WAGDEM22,33819
legis_wss,11,WAGREP22,43459
legis_wss,11,WAGTOT22,77328
legis_wss,11,WSTDEM22,31758
legis_wss,11,WSTREP22,43016
legis_wss,11,WSTTOT22,76670
legis_wss,12,GOVDEM22,32909
legis_wss,12,GOVREP22,55852
legis_wss,12,GOVTOT22,89977
legis_wss,12,USSDEM22,31243
legis_wss,12,USSREP22,58364
legis_wss,12,USSTOT22,89756
legis_wss,12,WAGDEM22,33547
legis_wss,12,WAGREP22,55733
legis_wss,12,WAGTOT22,89303
legis_wss,12,WSTDEM22,30244
legis_wss,12,WSTREP22,56171
legis_wss,12,WSTTOT22,88488
legis_wss,13,GOVDEM22,36751
legis_wss,13,GOVREP22,48969
legis_wss,13,GOVTOT22,86668
legis_wss,13,USSDEM22,35272
legis_wss,13,USSREP22,50817
legis_wss,13,USSTOT22,86192
legis_wss,13,WAGDEM22,35682
legis_wss,13,WAGREP22,50025
legis_wss,13,WAGTOT22,85727
legis_wss,13,WSTDEM22,33415
legis_wss,13,WSTREP22,49287
legis_wss,13,WSTTOT22,84781
legis_wss,14,GOVDEM22,31374
legis_wss,14,GOVREP22,47430
legis_wss,14,GOVTOT22,79787
legis_wss,14,USSDEM22,29902
legis_wss,14,USSREP22,49612
legis_wss,14,USSTOT22,79639
legis_wss,14,WAGDEM22,30707
legis_wss,14,WAGREP22,48319
legis_wss,14,WAGTOT22,79061
legis_wss,14,WSTDEM22,28384
legis_wss,14,WSTREP22,47659
legis_wss,14,WSTTOT22,78274
legis_wss,15,GOVDEM22,47413
legis_wss,15,GOVREP22,28050
legis_wss,15,GOVTOT22,76388
legis_wss,15,USSDEM22,45549
legis_wss,15,USSREP22,30344
legis_wss,15,USSTOT22,76088
legis_wss,15,WAGDEM22,45282
legis_wss,15,WAGREP22,30165
legis_wss,15,WAGTOT22,75506
legis_wss,15,WSTDEM22,43744
legis_wss,15,WSTREP22,29049
legis_wss,15,WSTTOT22,74944
legis_wss,16,GOVDEM22,73529
legis_wss,16,GOVREP22,17943
legis_wss,16,GOVTOT22,92092
legis_wss,16,USSDEM22,72009
legis_wss,16,USSREP22,19676
legis_wss,16,USSTOT22,91894
legis_wss,16,WAGDEM22,71555
legis_wss,16,WAGREP22,19809
legis_wss,16,WAGTOT22,91426
legis_wss,16,WSTDEM22,69611
legis_wss,16,WSTREP22,19344
legis_wss,16,WSTTOT22,90510
legis_wss,17,GOVDEM22,34784
legis_wss,17,GOVREP22,38321
legis_wss,17,GOVTOT22,74098
legis_wss,17,USSDEM22,32701
legis_wss,17,USSREP22,41189
legis_wss,17,USSTOT22,73999
legis_wss,17,WAGDEM22,33032
legis_wss,17,WAGREP22,40375
legis_wss,17,WAGTOT22,73441
legis_wss,17,WSTDEM22,31495
legis_wss,17,WSTREP22,39475
legis_wss,17,WSTTOT22,72845
legis_wss,18,GOVDEM22,32696
legis_wss,18,GOVREP22,40586
legis_wss,18,GOVTOT22,74094
legis_wss,18,USSDEM22,31301
legis_wss,18,USSREP22,42426
legis_wss,18,USSTOT22,73852
legis_wss,18,WAGDEM22,32115
legis_wss,18,WAGREP22,41193
legis_wss,18,WAGTOT22,73340
legis_wss,18,WSTDEM22,29627
legis_wss,18,WSTREP22,40606
legis_wss,18,WSTTOT22,72211
legis_wss,19,GOVDEM22,40312
legis_wss,19,GOVREP22,39349
legis_wss,19,GOVTOT22,80638
legis_wss,19,USSDEM22,38651
legis_wss,19,USSREP22,41530
legis_wss,19,USSTOT22,80274
legis_wss,19,WAGDEM22,39791
legis_wss,19,WAGREP22,39971
legis_wss,19,WAGTOT22,79788
legis_wss,19,WSTDEM22,36439
legis_wss,19,WSTREP22,40279
legis_wss,19,WSTTOT22,79018
legis_wss,2,GOVDEM22,33540
legis_wss,2,GOVREP22,46846
legis_wss,2,GOVTOT22,81327
legis_wss,2,USSDEM22,31871
legis_wss,2,USSREP22,49129
legis_wss,2,USSTOT22,81073
legis_wss,2,WAGDEM22,33280
legis_wss,2,WAGREP22,47294
legis_wss,2,WAGTOT22,80599
legis_wss,2,WSTDEM22,30253
legis_wss,2,WSTREP22,47542
legis_wss,2,WSTTOT22,79788
legis_wss,20,GOVDEM22,30695
legis_wss,20,GOVREP22,64070
legis_wss,20,GOVTOT22,95571
legis_wss,20,USSDEM22,29171
legis_wss,20,USSREP22,66154
legis_wss,20,USSTOT22,95413
legis_wss,20,WAGDEM22,30091
legis_wss,20,WAGREP22,64666
legis_wss,20,WAGTOT22,94787
legis_wss,20,WSTDEM22,27609
legis_wss,20,WSTREP22,64295
legis_wss,20,WSTTOT22,93725
legis_wss,21,GOVDEM22,34449
legis_wss,21,GOVREP22,50098
legis_wss,21,GOVTOT22,85508
legis_wss,21,USSDEM22,33163
legis_wss,21,USSREP22,52086
legis_wss,21,USSTOT22,85460
legis_wss,21,WAGDEM22,33960
legis_wss,21,WAGREP22,50841
legis_wss,21,WAGTOT22,84858
legis_wss,21,WSTDEM22,31712
legis_wss,21,WSTREP22,50704
legis_wss,21,WSTTOT22,84164
legis_wss,22,GOVDEM22,34163
legis_wss,22,GOVREP22,21808
legis_wss,22,GOVTOT22,56721
legis_wss,22,USSDEM22,33764
legis_wss,22,USSREP22,22876
legis_wss,22,USSTOT22,56794
legis_wss,22,WAGDEM22,33869
legis_wss,22,WAGREP22,22301
legis_wss,22,WAGTOT22,56229
legis_wss,22,WSTDEM22,32559
legis_wss,22,WSTREP22,22115
legis_wss,22,WSTTOT22,55876
legis_wss,23,GOVDEM22,31363
legis_wss,23,GOVREP22,42514
legis_wss,23,GOVTOT22,74918
legis_wss,23,USSDEM22,29139
legis_wss,23,USSREP22,44991
legis_wss,23,USSTOT22,74270
legis_wss,23,WAGDEM22,31813
legis_wss,23,WAGREP22,42492
legis_wss,23,WAGTOT22,74333
legis_wss,23,WSTDEM22,28720
legis_wss,23,WSTREP22,42806
legis_wss,23,WSTTOT22,73692
legis_wss,24,GOVDEM22,36312
legis_wss,24,GOVREP22,42945
legis_wss,24,GOVTOT22,80312
legis_wss,24,USSDEM22,34502
legis_wss,24,USSREP22,45527
legis_wss,24,USSTOT22,80180
legis_wss,24,WAGDEM22,36375
legis_wss,24,WAGREP22,43212
legis_wss,24,WAGTOT22,79622
legis_wss,24,WSTDEM22,33705
legis_wss,24,WSTREP22,43223
legis_wss,24,WSTTOT22,79163
legis_wss,25,GOVDEM22,38062
legis_wss,25,GOVREP22,43846
legis_wss,25,GOVTOT22,82991
legis_wss,25,USSDEM22,36518
legis_wss,25,USSREP22,46361
legis_wss,25,USSTOT22,82971
legis_wss,25,WAGDEM22,37419
legis_wss,25,WAGREP22,45061
legis_wss,25,WAGTOT22,82513
legis_wss,25,WSTDEM22,36085
legis_wss,25,WSTREP22,44461
legis_wss,25,WSTTOT22,82314
legis_wss,26,GOVDEM22,83052
legis_wss,26,GOVREP22,10660
legis_wss,26,GOVTOT22,94250
legis_wss,26,USSDEM22,82510
legis_wss,26,USSREP22,11800
legis_wss,26,USSTOT22,94483
legis_wss,26,WAGDEM22,81175
legis_wss,26,WAGREP22,12246
legis_wss,26,WAGTOT22,93508
legis_wss,26,WSTDEM22,78837
legis_wss,26,WSTREP22,12530
legis_wss,26,WSTTOT22,92622
legis_wss,27,GOVDEM22,67840
legis_wss,27,GOVREP22,29357
legis_wss,27,GOVTOT22,98047
legis_wss,27,USSDEM22,65553
legis_wss,27,USSREP22,32043
legis_wss,27,USSTOT22,97810
legis_wss,27,WAGDEM22,65493
legis_wss,27,WAGREP22,31754
legis_wss,27,WAGTOT22,97300
legis_wss,27,WSTDEM22,62963
legis_wss,27,WSTREP22,31379
legis_wss,27,WSTTOT22,96206
legis_wss,28,GOVDEM22,37884
legis_wss,28,GOVREP22,51087
legis_wss,28,GOVTOT22,89805
legis_wss,28,USSDEM22,35997
legis_wss,28,USSREP22,53406
legis_wss,28,USSTOT22,89595
legis_wss,28,WAGDEM22,36916
legis_wss,28,WAGREP22,51832
legis_wss,28,WAGTOT22,88812
legis_wss,28,WSTDEM22,34279
legis_wss,28,WSTREP22,51741
legis_wss,28,WSTTOT22,87649
legis_wss,29,GOVDEM22,31837
legis_wss,29,GOVREP22,47298
legis_wss,29,GOVTOT22,80160
legis_wss,29,USSDEM22,30266
legis_wss,29,USSREP22,49527
legis_wss,29,USSTOT22,79910
legis_wss,29,WAGDEM22,32167
legis_wss,29,WAGREP22,47440
legis_wss,29,WAGTOT22,79634
legis_wss,29,WSTDEM22,29258
legis_wss,29,WSTREP22,47755
legis_wss,29,WSTTOT22,78912
legis_wss,3,GOVDEM22,28494
